yil,ay,il,arac_tipi,police_adedi,prim_tl,hasar_tl,hasar_prim_orani
2019,7,Hakkari,Kamyon,66,29125,24417,0.838
2019,7,Hakkari,Motosiklet,119,62890,57199,0.91
2019,7,Hakkari,Minibüs,111,122204,111758,0.915
2019,7,Hatay,Otomobil,78,72307,57235,0.792
2019,7,Hatay,Kamyon,195,354462,310286,0.875
2019,7,Hatay,Motosiklet,53,130591,134430,1.029
2019,7,Hatay,Minibüs,346,402665,369172,0.917
2019,7,Isparta,Otomobil,107,105795,72494,0.685
2019,7,Isparta,Kamyon,114,57170,49466,0.865
2019,7,Isparta,Motosiklet,119,55143,56450,1.024
2019,7,Isparta,Minibüs,159,173805,141888,0.816
2019,7,Mersin,Otomobil,97,65367,45643,0.698
2019,7,Mersin,Kamyon,159,147813,147204,0.996
2019,7,Mersin,Motosiklet,93,42847,44633,1.042
2019,7,Mersin,Minibüs,80,34617,27225,0.786
2019,7,İstanbul,Otomobil,2175,13946704,10785173,0.773
2019,7,İstanbul,Kamyon,795,6762789,5417898,0.801
2019,7,İstanbul,Motosiklet,1820,10638732,11189354,1.052
2019,7,İstanbul,Minibüs,1730,13857645,11500993,0.83
2019,7,İzmir,Otomobil,212,929776,749830,0.806
2019,7,İzmir,Kamyon,1080,4335210,4320753,0.997
2019,7,İzmir,Motosiklet,337,2095501,1808590,0.863
2019,7,İzmir,Minibüs,740,4540892,3376097,0.743
2019,7,Kars,Otomobil,355,903298,686009,0.759
2019,7,Kars,Kamyon,228,416311,406249,0.976
2019,7,Kars,Motosiklet,302,320827,300063,0.935
2019,7,Kars,Minibüs,98,221292,177807,0.803
2019,7,Kastamonu,Otomobil,118,142720,123724,0.867
2019,7,Kastamonu,Kamyon,226,134012,115304,0.86
2019,7,Kastamonu,Motosiklet,148,243398,238769,0.981
2019,7,Kastamonu,Minibüs,160,217782,169764,0.78
2019,7,Kayseri,Otomobil,180,215918,200029,0.926
2019,7,Kayseri,Kamyon,112,40968,36578,0.893
2019,7,Kayseri,Motosiklet,70,32676,33979,1.04
2019,7,Kayseri,Minibüs,142,107503,82055,0.763
2019,7,Kırklareli,Otomobil,300,553761,430788,0.778
2019,7,Kırklareli,Kamyon,83,206756,194202,0.939
2019,7,Kırklareli,Motosiklet,377,1030141,949106,0.921
2019,7,Kırklareli,Minibüs,135,100141,80839,0.807
2019,7,Kırşehir,Otomobil,79,126530,95162,0.752
2019,7,Kırşehir,Kamyon,73,85127,74094,0.87
2019,7,Kırşehir,Motosiklet,133,140596,125008,0.889
2019,7,Kırşehir,Minibüs,258,206866,191295,0.925
2019,7,Kocaeli,Otomobil,81,73768,51950,0.704
2019,7,Kocaeli,Kamyon,70,83440,68563,0.822
2019,7,Kocaeli,Motosiklet,77,31409,29418,0.937
2019,7,Kocaeli,Minibüs,177,153245,109309,0.713
2019,7,Konya,Otomobil,117,74384,54835,0.737
2019,7,Konya,Kamyon,227,393627,310522,0.789
2019,7,Konya,Motosiklet,256,220397,184137,0.835
2019,7,Konya,Minibüs,173,197221,166288,0.843
2019,7,Kütahya,Otomobil,54,36142,28856,0.798
2019,7,Kütahya,Kamyon,152,75390,59081,0.784
2019,7,Kütahya,Motosiklet,75,69568,61954,0.891
2019,7,Kütahya,Minibüs,131,144755,126409,0.873
2019,7,Malatya,Otomobil,431,780901,637640,0.817
2019,7,Malatya,Kamyon,362,1176449,912711,0.776
2019,7,Malatya,Motosiklet,46,135735,126953,0.935
2019,7,Malatya,Minibüs,457,421189,378225,0.898
2019,7,Manisa,Otomobil,117,187333,142103,0.759
2019,7,Manisa,Kamyon,150,229851,196394,0.854
2019,7,Manisa,Motosiklet,190,223173,219827,0.985
2019,7,Manisa,Minibüs,68,57421,43398,0.756
2019,7,Kahramanmaraş,Otomobil,89,76247,67873,0.89
2019,7,Kahramanmaraş,Kamyon,163,352526,282516,0.801
2019,7,Kahramanmaraş,Motosiklet,334,575589,507176,0.881
2019,7,Kahramanmaraş,Minibüs,342,862864,800570,0.928
2019,7,Mardin,Otomobil,121,177178,156390,0.883
2019,7,Mardin,Kamyon,156,268267,237867,0.887
2019,7,Mardin,Motosiklet,136,139808,147807,1.057
2019,7,Mardin,Minibüs,114,150558,137988,0.917
2019,7,Muğla,Otomobil,185,416548,291231,0.699
2019,7,Muğla,Kamyon,37,56384,47726,0.846
2019,7,Muğla,Motosiklet,223,160658,134948,0.84
2019,7,Muğla,Minibüs,172,172517,130418,0.756
2019,7,Muş,Otomobil,268,554429,499185,0.9
2019,7,Muş,Kamyon,191,135172,120812,0.894
2019,7,Muş,Motosiklet,95,192893,167371,0.868
2019,7,Muş,Minibüs,271,551383,483154,0.876
2019,7,Nevşehir,Otomobil,95,113435,97118,0.856
2019,7,Nevşehir,Kamyon,48,31694,25709,0.811
2019,7,Nevşehir,Motosiklet,158,83157,78136,0.94
2019,7,Nevşehir,Minibüs,64,88324,66495,0.753
2019,7,Niğde,Otomobil,422,649566,539969,0.831
2019,7,Niğde,Kamyon,435,989540,744723,0.753
2019,7,Niğde,Motosiklet,307,890177,885810,0.995
2019,7,Niğde,Minibüs,327,344202,285511,0.829
2019,7,Ordu,Otomobil,289,791314,573358,0.725
2019,7,Ordu,Kamyon,87,111062,94092,0.847
2019,7,Ordu,Motosiklet,160,165800,170237,1.027
2019,7,Ordu,Minibüs,294,411141,345940,0.841
2019,7,Rize,Otomobil,233,283931,206941,0.729
2019,7,Rize,Kamyon,472,966777,776633,0.803
2019,7,Rize,Motosiklet,104,307538,262789,0.854
2019,7,Rize,Minibüs,97,239858,177309,0.739
2019,7,Sakarya,Otomobil,163,398204,358191,0.9
2019,7,Sakarya,Kamyon,263,366309,305024,0.833
2019,7,Sakarya,Motosiklet,143,129319,113914,0.881
2019,7,Sakarya,Minibüs,315,565388,474288,0.839
2019,7,Samsun,Otomobil,148,271051,201258,0.743
2019,7,Samsun,Kamyon,91,99599,76871,0.772
2019,7,Samsun,Motosiklet,127,226143,214519,0.949
2019,7,Samsun,Minibüs,149,130248,107255,0.823
2019,7,Siirt,Otomobil,210,643152,553696,0.861
2019,7,Siirt,Kamyon,387,1149324,865780,0.753
2019,7,Siirt,Motosiklet,329,798785,846004,1.059
2019,7,Siirt,Minibüs,98,321007,229024,0.713
2019,7,Sinop,Otomobil,131,150037,138362,0.922
2019,7,Sinop,Kamyon,169,149325,126699,0.848
2019,7,Sinop,Motosiklet,159,195220,183784,0.941
2019,7,Sinop,Minibüs,132,56188,52496,0.934
2019,7,Sivas,Otomobil,121,171059,157841,0.923
2019,7,Sivas,Kamyon,101,138929,111475,0.802
2019,7,Sivas,Motosiklet,155,68049,58664,0.862
2019,7,Sivas,Minibüs,150,83062,73484,0.885
2019,7,Tekirdağ,Otomobil,108,93696,81861,0.874
2019,7,Tekirdağ,Kamyon,122,72572,56693,0.781
2019,7,Tekirdağ,Motosiklet,48,25717,24548,0.955
2019,7,Tekirdağ,Minibüs,95,32619,23943,0.734
2019,7,Tokat,Otomobil,91,81084,64098,0.791
2019,7,Tokat,Kamyon,70,97353,95514,0.981
2019,7,Tokat,Motosiklet,170,210940,215222,1.02
2019,7,Tokat,Minibüs,224,178270,150681,0.845
2019,7,Trabzon,Otomobil,216,194766,178508,0.917
2019,7,Trabzon,Kamyon,78,109006,103406,0.949
2019,7,Trabzon,Motosiklet,40,31750,33527,1.056
2019,7,Trabzon,Minibüs,55,85114,76184,0.895
2019,7,Tunceli,Otomobil,171,256683,176720,0.688
2019,7,Tunceli,Kamyon,36,36684,33985,0.926
2019,7,Tunceli,Motosiklet,236,197655,182678,0.924
2019,7,Tunceli,Minibüs,238,379848,287487,0.757
2019,7,Şanlıurfa,Otomobil,304,522126,478861,0.917
2019,7,Şanlıurfa,Kamyon,385,840536,735943,0.876
2019,7,Şanlıurfa,Motosiklet,269,363954,343863,0.945
2019,7,Şanlıurfa,Minibüs,79,166025,117151,0.706
2019,7,Uşak,Otomobil,202,327686,261419,0.798
2019,7,Uşak,Kamyon,253,451765,412803,0.914
2019,7,Uşak,Motosiklet,46,76032,75452,0.992
2019,7,Uşak,Minibüs,185,251176,232919,0.927
2019,7,Van,Otomobil,54,64212,46712,0.727
2019,7,Van,Kamyon,114,193222,148707,0.77
2019,7,Van,Motosiklet,61,47816,47527,0.994
2019,7,Van,Minibüs,42,29096,22448,0.772
2019,7,Yozgat,Otomobil,61,99401,79763,0.802
2019,7,Yozgat,Kamyon,316,393547,335144,0.852
2019,7,Yozgat,Motosiklet,273,252188,253730,1.006
2019,7,Yozgat,Minibüs,307,690947,573214,0.83
2019,7,Zonguldak,Otomobil,153,82122,75998,0.925
2019,7,Zonguldak,Kamyon,192,212451,175066,0.824
2019,7,Zonguldak,Motosiklet,140,151555,140567,0.927
2019,7,Zonguldak,Minibüs,88,45056,38731,0.86
2019,7,Aksaray,Otomobil,319,801752,572766,0.714
2019,7,Aksaray,Kamyon,275,470417,461560,0.981
2019,7,Aksaray,Motosiklet,336,984967,1016408,1.032
2019,7,Aksaray,Minibüs,357,795112,600094,0.755
2019,7,Bayburt,Otomobil,103,53465,38340,0.717
2019,7,Bayburt,Kamyon,32,35586,32306,0.908
2019,7,Bayburt,Motosiklet,88,65141,63844,0.98
2019,7,Bayburt,Minibüs,94,38444,30534,0.794
2019,7,Karaman,Otomobil,356,909023,832913,0.916
2019,7,Karaman,Kamyon,61,63178,61067,0.967
2019,7,Karaman,Motosiklet,426,1441355,1457102,1.011
2019,7,Karaman,Minibüs,339,870850,750327,0.862
2019,7,Kırıkkale,Otomobil,241,674185,540969,0.802
2019,7,Kırıkkale,Kamyon,283,597354,554934,0.929
2019,7,Kırıkkale,Motosiklet,321,339624,349829,1.03
2019,7,Kırıkkale,Minibüs,142,153273,126855,0.828
2019,7,Batman,Otomobil,114,145985,102326,0.701
2019,7,Batman,Kamyon,159,237576,179814,0.757
2019,7,Batman,Motosiklet,198,159851,151792,0.95
2019,7,Batman,Minibüs,203,215036,198596,0.924
2019,7,Şırnak,Otomobil,120,101536,76839,0.757
2019,7,Şırnak,Kamyon,129,55799,48661,0.872
2019,7,Şırnak,Motosiklet,102,73934,63489,0.859
2019,7,Şırnak,Minibüs,83,69394,55881,0.805
2019,7,Bartın,Otomobil,284,838599,745253,0.889
2019,7,Bartın,Kamyon,304,303710,287129,0.945
2019,7,Bartın,Motosiklet,395,911718,826558,0.907
2019,7,Bartın,Minibüs,188,547067,495521,0.906
2019,7,Ardahan,Otomobil,278,482351,338122,0.701
2019,7,Ardahan,Kamyon,344,320631,260135,0.811
2019,7,Ardahan,Motosiklet,166,315538,309293,0.98
2019,7,Ardahan,Minibüs,230,608686,455444,0.748
2019,7,Iğdır,Otomobil,329,643063,489040,0.76
2019,7,Iğdır,Kamyon,348,879941,750589,0.853
2019,7,Iğdır,Motosiklet,96,229257,191484,0.835
2019,7,Iğdır,Minibüs,316,377345,335826,0.89
2019,7,Yalova,Otomobil,101,195472,154046,0.788
2019,7,Yalova,Kamyon,114,243011,194570,0.801
2019,7,Yalova,Motosiklet,215,212720,205104,0.964
2019,7,Yalova,Minibüs,52,66446,60633,0.913
2019,7,Karabük,Otomobil,58,27085,19575,0.723
2019,7,Karabük,Kamyon,83,72957,64919,0.89
2019,7,Karabük,Motosiklet,92,98001,90580,0.924
2019,7,Karabük,Minibüs,58,68362,57634,0.843
2019,7,Kilis,Otomobil,197,263334,230737,0.876
2019,7,Kilis,Kamyon,96,140608,110998,0.789
2019,7,Kilis,Motosiklet,98,134205,111349,0.83
2019,7,Kilis,Minibüs,240,170667,142472,0.835
2019,7,Osmaniye,Otomobil,118,51525,44315,0.86
2019,7,Osmaniye,Kamyon,171,123901,122076,0.985
2019,7,Osmaniye,Motosiklet,72,70145,58841,0.839
2019,7,Osmaniye,Minibüs,56,71449,54302,0.76
2019,7,Düzce,Otomobil,104,225556,167941,0.745
2019,7,Düzce,Kamyon,180,289500,266662,0.921
2019,7,Düzce,Motosiklet,301,266253,283744,1.066
2019,7,Düzce,Minibüs,242,313983,276191,0.88
2019,8,Adana,Otomobil,206,161582,119864,0.742
2019,8,Adana,Kamyon,209,111970,98317,0.878
2019,8,Adana,Motosiklet,216,344864,306428,0.889
2019,8,Adana,Minibüs,174,305192,287214,0.941
2019,8,Adıyaman,Otomobil,381,457686,321198,0.702
2019,8,Adıyaman,Kamyon,374,396690,384138,0.968
2019,8,Adıyaman,Motosiklet,62,196036,166388,0.849
2019,8,Adıyaman,Minibüs,202,518218,411640,0.794
2019,8,Afyonkarahisar,Otomobil,295,739211,542475,0.734
2019,8,Afyonkarahisar,Kamyon,50,46495,40248,0.866
2019,8,Afyonkarahisar,Motosiklet,45,50965,45546,0.894
2019,8,Afyonkarahisar,Minibüs,289,431091,377888,0.877
2019,8,Ağrı,Otomobil,258,187533,172305,0.919
2019,8,Ağrı,Kamyon,69,60877,45933,0.755
2019,8,Ağrı,Motosiklet,125,277580,275285,0.992
2019,8,Ağrı,Minibüs,270,493986,401192,0.812
2019,8,Amasya,Otomobil,126,136421,96122,0.705
2019,8,Amasya,Kamyon,165,161478,133379,0.826
2019,8,Amasya,Motosiklet,78,103206,102452,0.993
2019,8,Amasya,Minibüs,77,38068,33709,0.886
2019,8,Ankara,Otomobil,1017,7672006,6232483,0.812
2019,8,Ankara,Kamyon,597,4147664,3555262,0.857
2019,8,Ankara,Motosiklet,1284,9158434,9389100,1.025
2019,8,Ankara,Minibüs,204,752746,709507,0.943
2019,8,Antalya,Otomobil,310,1426315,1183689,0.83
2019,8,Antalya,Kamyon,576,1655025,1419690,0.858
2019,8,Antalya,Motosiklet,612,2056723,1853584,0.901
2019,8,Antalya,Minibüs,233,1240676,986186,0.795
2019,8,Artvin,Otomobil,212,510969,456663,0.894
2019,8,Artvin,Kamyon,105,125588,112932,0.899
2019,8,Artvin,Motosiklet,445,565436,495166,0.876
2019,8,Artvin,Minibüs,186,540030,400356,0.741
2019,8,Aydın,Otomobil,85,99438,68809,0.692
2019,8,Aydın,Kamyon,201,433702,367473,0.847
2019,8,Aydın,Motosiklet,287,207665,210956,1.016
2019,8,Aydın,Minibüs,103,225082,180001,0.8
2019,8,Balıkesir,Otomobil,260,350769,269624,0.769
2019,8,Balıkesir,Kamyon,61,47561,44928,0.945
2019,8,Balıkesir,Motosiklet,204,247404,226527,0.916
2019,8,Balıkesir,Minibüs,69,108056,77020,0.713
2019,8,Bilecik,Otomobil,89,62491,44965,0.72
2019,8,Bilecik,Kamyon,71,63386,54694,0.863
2019,8,Bilecik,Motosiklet,46,50087,52524,1.049
2019,8,Bilecik,Minibüs,26,27545,19497,0.708
2019,8,Bingöl,Otomobil,346,652658,602062,0.922
2019,8,Bingöl,Kamyon,275,322819,304398,0.943
2019,8,Bingöl,Motosiklet,170,565489,568955,1.006
2019,8,Bingöl,Minibüs,189,267029,243972,0.914
2019,8,Bitlis,Otomobil,51,57594,50810,0.882
2019,8,Bitlis,Kamyon,152,182901,154769,0.846
2019,8,Bitlis,Motosiklet,308,348876,329244,0.944
2019,8,Bitlis,Minibüs,321,932274,781455,0.838
2019,8,Bolu,Otomobil,118,125867,94388,0.75
2019,8,Bolu,Kamyon,130,109433,85793,0.784
2019,8,Bolu,Motosiklet,55,33835,28385,0.839
2019,8,Bolu,Minibüs,194,204544,160724,0.786
2019,8,Burdur,Otomobil,111,108499,92094,0.849
2019,8,Burdur,Kamyon,99,57639,51280,0.89
2019,8,Burdur,Motosiklet,63,47018,43526,0.926
2019,8,Burdur,Minibüs,169,186291,176201,0.946
2019,8,Bursa,Otomobil,520,1162189,864706,0.744
2019,8,Bursa,Kamyon,691,3815971,3385478,0.887
2019,8,Bursa,Motosiklet,754,4561045,4443742,0.974
2019,8,Bursa,Minibüs,669,2303925,1671620,0.726
2019,8,Çanakkale,Otomobil,75,62221,44107,0.709
2019,8,Çanakkale,Kamyon,69,96101,81867,0.852
2019,8,Çanakkale,Motosiklet,236,366603,376092,1.026
2019,8,Çanakkale,Minibüs,199,187344,138091,0.737
2019,8,Çankırı,Otomobil,310,382065,341122,0.893
2019,8,Çankırı,Kamyon,289,226063,220530,0.976
2019,8,Çankırı,Motosiklet,288,235982,240020,1.017
2019,8,Çankırı,Minibüs,65,117072,92789,0.793
2019,8,Çorum,Otomobil,217,258426,238254,0.922
2019,8,Çorum,Kamyon,251,524102,399178,0.762
2019,8,Çorum,Motosiklet,198,284658,243515,0.855
2019,8,Çorum,Minibüs,274,558066,436985,0.783
2019,8,Denizli,Otomobil,189,244113,171666,0.703
2019,8,Denizli,Kamyon,111,110363,90515,0.82
2019,8,Denizli,Motosiklet,54,84343,89050,1.056
2019,8,Denizli,Minibüs,57,40453,30159,0.746
2019,8,Diyarbakır,Otomobil,228,275794,222595,0.807
2019,8,Diyarbakır,Kamyon,222,304694,233229,0.765
2019,8,Diyarbakır,Motosiklet,129,144918,126371,0.872
2019,8,Diyarbakır,Minibüs,325,393539,363772,0.924
2019,8,Edirne,Otomobil,68,33964,28620,0.843
2019,8,Edirne,Kamyon,33,22956,22946,1.0
2019,8,Edirne,Motosiklet,176,101996,98664,0.967
2019,8,Edirne,Minibüs,120,135520,125255,0.924
2019,8,Elazığ,Otomobil,133,159846,125044,0.782
2019,8,Elazığ,Kamyon,43,27229,21558,0.792
2019,8,Elazığ,Motosiklet,197,264735,230612,0.871
2019,8,Elazığ,Minibüs,58,46961,36545,0.778
2019,8,Erzincan,Otomobil,221,398497,329748,0.827
2019,8,Erzincan,Kamyon,36,65818,54216,0.824
2019,8,Erzincan,Motosiklet,255,415484,387112,0.932
2019,8,Erzincan,Minibüs,43,34078,27358,0.803
2019,8,Erzurum,Otomobil,208,121723,108842,0.894
2019,8,Erzurum,Kamyon,171,229170,218201,0.952
2019,8,Erzurum,Motosiklet,55,32090,26707,0.832
2019,8,Erzurum,Minibüs,289,348836,259945,0.745
2019,8,Eskişehir,Otomobil,388,686847,542368,0.79
2019,8,Eskişehir,Kamyon,344,932550,713827,0.765
2019,8,Eskişehir,Motosiklet,179,364647,343128,0.941
2019,8,Eskişehir,Minibüs,185,155901,116509,0.747
2019,8,Gaziantep,Otomobil,133,76548,60414,0.789
2019,8,Gaziantep,Kamyon,112,160227,123172,0.769
2019,8,Gaziantep,Motosiklet,83,40541,37411,0.923
2019,8,Gaziantep,Minibüs,139,144556,124284,0.86
2019,8,Giresun,Otomobil,97,65847,46354,0.704
2019,8,Giresun,Kamyon,76,67084,53924,0.804
2019,8,Giresun,Motosiklet,68,73202,60601,0.828
2019,8,Giresun,Minibüs,94,104216,74947,0.719
2019,8,Gümüşhane,Otomobil,70,83517,72913,0.873
2019,8,Gümüşhane,Kamyon,106,251804,221507,0.88
2019,8,Gümüşhane,Motosiklet,121,209843,191838,0.914
2019,8,Gümüşhane,Minibüs,205,514188,457893,0.891
2019,8,Hakkari,Otomobil,78,89843,66650,0.742
2019,8,Hakkari,Kamyon,76,87849,81415,0.927
2019,8,Hakkari,Motosiklet,70,64869,55409,0.854
2019,8,Hakkari,Minibüs,160,174711,136729,0.783
2019,8,Hatay,Otomobil,108,181513,143190,0.789
2019,8,Hatay,Kamyon,170,331054,318099,0.961
2019,8,Hatay,Motosiklet,293,442036,439328,0.994
2019,8,Hatay,Minibüs,347,751397,643984,0.857
2019,8,Isparta,Otomobil,166,111919,103063,0.921
2019,8,Isparta,Kamyon,23,30578,27405,0.896
2019,8,Isparta,Motosiklet,53,58048,50172,0.864
2019,8,Isparta,Minibüs,76,93421,68688,0.735
2019,8,Mersin,Otomobil,91,102174,92487,0.905
2019,8,Mersin,Kamyon,165,84651,69583,0.822
2019,8,Mersin,Motosiklet,165,183362,158767,0.866
2019,8,Mersin,Minibüs,153,107090,85524,0.799
2019,8,İstanbul,Otomobil,1620,13313907,10704059,0.804
2019,8,İstanbul,Kamyon,335,4114583,3344297,0.813
2019,8,İstanbul,Motosiklet,1185,20633866,18498565,0.897
2019,8,İstanbul,Minibüs,560,9711305,7835637,0.807
2019,8,İzmir,Otomobil,860,6489008,5056695,0.779
2019,8,İzmir,Kamyon,742,3524163,2899112,0.823
2019,8,İzmir,Motosiklet,602,4682920,4969733,1.061
2019,8,İzmir,Minibüs,1152,9868845,8804312,0.892
2019,8,Kars,Otomobil,96,208134,159677,0.767
2019,8,Kars,Kamyon,408,503194,442347,0.879
2019,8,Kars,Motosiklet,219,594418,535590,0.901
2019,8,Kars,Minibüs,161,391185,354407,0.906
2019,8,Kastamonu,Otomobil,192,105517,84503,0.801
2019,8,Kastamonu,Kamyon,155,266644,229436,0.86
2019,8,Kastamonu,Motosiklet,45,78232,80309,1.027
2019,8,Kastamonu,Minibüs,139,68284,49637,0.727
2019,8,Kayseri,Otomobil,92,51194,41625,0.813
2019,8,Kayseri,Kamyon,163,140973,112227,0.796
2019,8,Kayseri,Motosiklet,167,96336,81505,0.846
2019,8,Kayseri,Minibüs,42,46474,38344,0.825
2019,8,Kırklareli,Otomobil,132,144647,107815,0.745
2019,8,Kırklareli,Kamyon,254,210348,195513,0.929
2019,8,Kırklareli,Motosiklet,341,261113,219825,0.842
2019,8,Kırklareli,Minibüs,302,443299,348627,0.786
2019,8,Kırşehir,Otomobil,279,163364,123267,0.755
2019,8,Kırşehir,Kamyon,206,301663,298065,0.988
2019,8,Kırşehir,Motosiklet,187,220581,206470,0.936
2019,8,Kırşehir,Minibüs,107,81300,68115,0.838
2019,8,Kocaeli,Otomobil,122,58529,47453,0.811
2019,8,Kocaeli,Kamyon,179,234959,200532,0.853
2019,8,Kocaeli,Motosiklet,183,121368,123560,1.018
2019,8,Kocaeli,Minibüs,50,49688,38236,0.77
2019,8,Konya,Otomobil,268,592345,462533,0.781
2019,8,Konya,Kamyon,131,114161,96484,0.845
2019,8,Konya,Motosiklet,190,257743,275239,1.068
2019,8,Konya,Minibüs,126,193080,151103,0.783
2019,8,Kütahya,Otomobil,63,55202,39004,0.707
2019,8,Kütahya,Kamyon,111,89301,79996,0.896
2019,8,Kütahya,Motosiklet,54,25906,23426,0.904
2019,8,Kütahya,Minibüs,85,58832,54962,0.934
2019,8,Malatya,Otomobil,201,488477,361631,0.74
2019,8,Malatya,Kamyon,307,553354,528758,0.956
2019,8,Malatya,Motosiklet,80,233969,228631,0.977
2019,8,Malatya,Minibüs,173,385766,308861,0.801
2019,8,Manisa,Otomobil,144,239243,190977,0.798
2019,8,Manisa,Kamyon,176,147710,124055,0.84
2019,8,Manisa,Motosiklet,172,164626,138177,0.839
2019,8,Manisa,Minibüs,32,25978,19907,0.766
2019,8,Kahramanmaraş,Otomobil,315,600616,496081,0.826
2019,8,Kahramanmaraş,Kamyon,278,637108,626579,0.983
2019,8,Kahramanmaraş,Motosiklet,70,85132,74897,0.88
2019,8,Kahramanmaraş,Minibüs,157,120392,110860,0.921
2019,8,Mardin,Otomobil,245,327207,275088,0.841
2019,8,Mardin,Kamyon,250,305747,232290,0.76
2019,8,Mardin,Motosiklet,209,367717,329748,0.897
2019,8,Mardin,Minibüs,63,60101,45703,0.76
2019,8,Muğla,Otomobil,304,287138,252918,0.881
2019,8,Muğla,Kamyon,284,456513,384473,0.842
2019,8,Muğla,Motosiklet,253,207047,205920,0.995
2019,8,Muğla,Minibüs,93,114019,96871,0.85
2019,8,Muş,Otomobil,94,153605,111616,0.727
2019,8,Muş,Kamyon,303,454959,404897,0.89
2019,8,Muş,Motosiklet,311,409642,385007,0.94
2019,8,Muş,Minibüs,135,279257,240888,0.863
2019,8,Nevşehir,Otomobil,105,152505,122619,0.804
2019,8,Nevşehir,Kamyon,106,62057,49232,0.793
2019,8,Nevşehir,Motosiklet,59,58004,52510,0.905
2019,8,Nevşehir,Minibüs,106,154779,130427,0.843
2019,8,Niğde,Otomobil,211,238150,204248,0.858
2019,8,Niğde,Kamyon,284,616739,581800,0.943
2019,8,Niğde,Motosiklet,309,351164,331005,0.943
2019,8,Niğde,Minibüs,426,749728,646757,0.863
2019,8,Ordu,Otomobil,295,324137,278258,0.858
2019,8,Ordu,Kamyon,283,501793,378100,0.753
2019,8,Ordu,Motosiklet,213,405649,395424,0.975
2019,8,Ordu,Minibüs,272,276801,221540,0.8
2019,8,Rize,Otomobil,404,995644,896016,0.9
2019,8,Rize,Kamyon,439,447119,398352,0.891
2019,8,Rize,Motosiklet,264,666782,556210,0.834
2019,8,Rize,Minibüs,447,868233,727980,0.838
2019,8,Sakarya,Otomobil,79,251375,199135,0.792
2019,8,Sakarya,Kamyon,156,215813,179836,0.833
2019,8,Sakarya,Motosiklet,443,463404,396788,0.856
2019,8,Sakarya,Minibüs,179,536699,447152,0.833
2019,8,Samsun,Otomobil,63,88929,69253,0.779
2019,8,Samsun,Kamyon,302,320958,264378,0.824
2019,8,Samsun,Motosiklet,186,446831,376782,0.843
2019,8,Samsun,Minibüs,319,283473,238202,0.84
2019,8,Siirt,Otomobil,155,422203,363930,0.862
2019,8,Siirt,Kamyon,246,585446,557835,0.953
2019,8,Siirt,Motosiklet,118,159404,149152,0.936
2019,8,Siirt,Minibüs,449,732504,552664,0.754
2019,8,Sinop,Otomobil,150,65827,51318,0.78
2019,8,Sinop,Kamyon,74,44039,41243,0.937
2019,8,Sinop,Motosiklet,108,66824,54955,0.822
2019,8,Sinop,Minibüs,53,54725,46734,0.854
2019,8,Sivas,Otomobil,149,109966,76849,0.699
2019,8,Sivas,Kamyon,29,12123,11190,0.923
2019,8,Sivas,Motosiklet,139,107876,104991,0.973
2019,8,Sivas,Minibüs,166,164813,145955,0.886
2019,8,Tekirdağ,Otomobil,34,21397,14991,0.701
2019,8,Tekirdağ,Kamyon,44,19159,14400,0.752
2019,8,Tekirdağ,Motosiklet,83,60501,59001,0.975
2019,8,Tekirdağ,Minibüs,75,51511,39659,0.77
2019,8,Tokat,Otomobil,84,137841,115264,0.836
2019,8,Tokat,Kamyon,79,78932,67808,0.859
2019,8,Tokat,Motosiklet,214,118394,120661,1.019
2019,8,Tokat,Minibüs,146,205172,182947,0.892
2019,8,Trabzon,Otomobil,226,214902,147508,0.686
2019,8,Trabzon,Kamyon,241,347581,298092,0.858
2019,8,Trabzon,Motosiklet,268,309694,273802,0.884
2019,8,Trabzon,Minibüs,42,66657,59622,0.894
2019,8,Tunceli,Otomobil,132,188175,144264,0.767
2019,8,Tunceli,Kamyon,190,307612,240638,0.782
2019,8,Tunceli,Motosiklet,193,255701,258235,1.01
2019,8,Tunceli,Minibüs,54,76548,71826,0.938
2019,8,Şanlıurfa,Otomobil,341,380551,337082,0.886
2019,8,Şanlıurfa,Kamyon,102,291936,261344,0.895
2019,8,Şanlıurfa,Motosiklet,422,766280,723196,0.944
2019,8,Şanlıurfa,Minibüs,133,396484,333304,0.841
2019,8,Uşak,Otomobil,40,73321,54025,0.737
2019,8,Uşak,Kamyon,145,154509,153877,0.996
2019,8,Uşak,Motosiklet,68,106722,95699,0.897
2019,8,Uşak,Minibüs,205,225150,201184,0.894
2019,8,Van,Otomobil,98,136604,100873,0.738
2019,8,Van,Kamyon,192,224705,203110,0.904
2019,8,Van,Motosiklet,147,202267,179456,0.887
2019,8,Van,Minibüs,194,274274,204177,0.744
2019,8,Yozgat,Otomobil,197,224504,159475,0.71
2019,8,Yozgat,Kamyon,297,652171,564367,0.865
2019,8,Yozgat,Motosiklet,103,196231,208041,1.06
2019,8,Yozgat,Minibüs,336,598726,452330,0.755
2019,8,Zonguldak,Otomobil,51,27946,19819,0.709
2019,8,Zonguldak,Kamyon,72,59878,47425,0.792
2019,8,Zonguldak,Motosiklet,157,219328,222303,1.014
2019,8,Zonguldak,Minibüs,74,71456,67578,0.946
